ts,id,h,w,l,class,x,y,z,vx,vy,vel,ax,ay,acc,heading,model_reference
2090000,2,1.7,2,6,,-0.658019999999999,-133.78026,0,0,0,0,0,0,0,180,
2090000,3,1.6,1.9,4.9,,7.957720000000001,-140.80450000000002,0,0,0,0,0,0,0,0,
2100000,0,0,0,0,,-8.4378,-137.2064,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2100000,1,0,0,0,,-12.0554,-130.1344,0,0,0,0,0,0,0,180,vehicle.audi.etron
2100000,2,1.7,2,6,,-0.7538000000000011,-133.7794,0,0,0,0,0,0,0,180,
2100000,3,1.6,1.9,4.9,,7.9967999999999995,-140.805,0,0,0,0,0,0,0,0,
2110000,0,0,0,0,,-8.341980000000001,-137.20724,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2110000,1,0,0,0,,-12.11214,-130.13404,0,0,0,0,0,0,0,180,vehicle.audi.etron
2110000,2,1.7,2,6,,-0.8495800000000009,-133.77854,0,0,0,0,0,0,0,180,
2110000,3,1.6,1.9,4.9,,8.03588,-140.8055,0,0,0,0,0,0,0,0,
2120000,0,0,0,0,,-8.24616,-137.20808000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2120000,1,0,0,0,,-12.16888,-130.13368,0,0,0,0,0,0,0,180,vehicle.audi.etron
2120000,2,1.7,2,6,,-0.9453600000000006,-133.77768,0,0,0,0,0,0,0,180,
2120000,3,1.6,1.9,4.9,,8.07496,-140.806,0,0,0,0,0,0,0,0,
2130000,0,0,0,0,,-8.150340000000002,-137.20892,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2130000,1,0,0,0,,-12.22562,-130.13332,0,0,0,0,0,0,0,180,vehicle.audi.etron
2130000,2,1.7,2,6,,-1.0411400000000004,-133.77682000000001,0,0,0,0,0,0,0,180,
2130000,3,1.6,1.9,4.9,,8.11404,-140.8065,0,0,0,0,0,0,0,0,
2140000,0,0,0,0,,-8.054520000000002,-137.20976000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2140000,1,0,0,0,,-12.28236,-130.13296,0,0,0,0,0,0,0,180,vehicle.audi.etron
2140000,2,1.7,2,6,,-1.1369200000000002,-133.77596,0,0,0,0,0,0,0,180,
2140000,3,1.6,1.9,4.9,,8.15312,-140.80700000000002,0,0,0,0,0,0,0,0,
2150000,0,0,0,0,,-7.958699999999999,-137.2106,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2150000,1,0,0,0,,-12.339100000000002,-130.1326,0,0,0,0,0,0,0,180,vehicle.audi.etron
2150000,2,1.7,2,6,,-1.2327,-133.7751,0,0,0,0,0,0,0,180,
2150000,3,1.6,1.9,4.9,,8.1922,-140.8075,0,0,0,0,0,0,0,0,
2160000,0,0,0,0,,-7.8628800000000005,-137.21144,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2160000,1,0,0,0,,-12.395840000000002,-130.13224,0,0,0,0,0,0,0,180,vehicle.audi.etron
2160000,2,1.7,2,6,,-1.3284799999999997,-133.77424000000002,0,0,0,0,0,0,0,180,
2160000,3,1.6,1.9,4.9,,8.23128,-140.808,0,0,0,0,0,0,0,0,
2170000,0,0,0,0,,-7.767060000000002,-137.21228,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2170000,1,0,0,0,,-12.452580000000001,-130.13188,0,0,0,0,0,0,0,180,vehicle.audi.etron
2170000,2,1.7,2,6,,-1.4242599999999994,-133.77338,0,0,0,0,0,0,0,180,
2170000,3,1.6,1.9,4.9,,8.27036,-140.8085,0,0,0,0,0,0,0,0,
2180000,0,0,0,0,,-7.671239999999998,-137.21312,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2180000,1,0,0,0,,-12.50932,-130.13152,0,0,0,0,0,0,0,180,vehicle.audi.etron
2180000,2,1.7,2,6,,-1.5200399999999992,-133.77252000000001,0,0,0,0,0,0,0,180,
2180000,3,1.6,1.9,4.9,,8.30944,-140.809,0,0,0,0,0,0,0,0,
2190000,0,0,0,0,,-7.575419999999999,-137.21396000000001,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2190000,1,0,0,0,,-12.56606,-130.13116,0,0,0,0,0,0,0,180,vehicle.audi.etron
2190000,2,1.7,2,6,,-1.615819999999999,-133.77166,0,0,0,0,0,0,0,180,
2190000,3,1.6,1.9,4.9,,8.34852,-140.8095,0,0,0,0,0,0,0,0,
2200000,0,0,0,0,,-7.4796000000000005,-137.2148,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2200000,1,0,0,0,,-12.6228,-130.1308,0,0,0,0,0,0,0,180,vehicle.audi.etron
2200000,2,1.7,2,6,,-1.7115999999999987,-133.7708,0,0,0,0,0,0,0,180,
2200000,3,1.6,1.9,4.9,,8.3876,-140.81,0,0,0,0,0,0,0,0,
2210000,0,0,0,0,,-7.383780000000002,-137.21564,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2210000,1,0,0,0,,-12.67954,-130.13044,0,0,0,0,0,0,0,180,vehicle.audi.etron
2210000,2,1.7,2,6,,-1.8073799999999984,-133.76994000000002,0,0,0,0,0,0,0,180,
2210000,3,1.6,1.9,4.9,,8.426680000000001,-140.8105,0,0,0,0,0,0,0,0,
2220000,0,0,0,0,,-7.287959999999998,-137.21648,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2220000,1,0,0,0,,-12.736279999999999,-130.13008,0,0,0,0,0,0,0,180,vehicle.audi.etron
2220000,2,1.7,2,6,,-1.903159999999998,-133.76908,0,0,0,0,0,0,0,180,
2220000,3,1.6,1.9,4.9,,8.46576,-140.811,0,0,0,0,0,0,0,0,
2230000,0,0,0,0,,-7.192139999999999,-137.21732,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2230000,1,0,0,0,,-12.793019999999999,-130.12972,0,0,0,0,0,0,0,180,vehicle.audi.etron
2230000,2,1.7,2,6,,-1.9989399999999977,-133.76822,0,0,0,0,0,0,0,180,
2230000,3,1.6,1.9,4.9,,8.50484,-140.8115,0,0,0,0,0,0,0,0,
2240000,0,0,0,0,,-7.09632,-137.21816,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2240000,1,0,0,0,,-12.849760000000002,-130.12936,0,0,0,0,0,0,0,180,vehicle.audi.etron
2240000,2,1.7,2,6,,-2.094720000000002,-133.76736,0,0,0,0,0,0,0,180,
2240000,3,1.6,1.9,4.9,,8.54392,-140.812,0,0,0,0,0,0,0,0,
2250000,0,0,0,0,,-7.000500000000002,-137.219,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2250000,1,0,0,0,,-12.906500000000001,-130.129,0,0,0,0,0,0,0,180,vehicle.audi.etron
2250000,2,1.7,2,6,,-2.190500000000002,-133.7665,0,0,0,0,0,0,0,180,
2250000,3,1.6,1.9,4.9,,8.583,-140.8125,0,0,0,0,0,0,0,0,
2260000,0,0,0,0,,-6.904679999999999,-137.21984,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2260000,1,0,0,0,,-12.96324,-130.12864,0,0,0,0,0,0,0,180,vehicle.audi.etron
2260000,2,1.7,2,6,,-2.2862800000000014,-133.76564000000002,0,0,0,0,0,0,0,180,
2260000,3,1.6,1.9,4.9,,8.62208,-140.813,0,0,0,0,0,0,0,0,
2270000,0,0,0,0,,-6.80886,-137.22068,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2270000,1,0,0,0,,-13.01998,-130.12828,0,0,0,0,0,0,0,180,vehicle.audi.etron
2270000,2,1.7,2,6,,-2.3820600000000014,-133.76478,0,0,0,0,0,0,0,180,
2270000,3,1.6,1.9,4.9,,8.66116,-140.8135,0,0,0,0,0,0,0,0,
2280000,0,0,0,0,,-6.713040000000001,-137.22152,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2280000,1,0,0,0,,-13.07672,-130.12792,0,0,0,0,0,0,0,180,vehicle.audi.etron
2280000,2,1.7,2,6,,-2.477840000000001,-133.76392,0,0,0,0,0,0,0,180,
2280000,3,1.6,1.9,4.9,,8.70024,-140.814,0,0,0,0,0,0,0,0,
2290000,0,0,0,0,,-6.617220000000002,-137.22236,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2290000,1,0,0,0,,-13.13346,-130.12756,0,0,0,0,0,0,0,180,vehicle.audi.etron
2290000,2,1.7,2,6,,-2.573620000000001,-133.76306,0,0,0,0,0,0,0,180,
2290000,3,1.6,1.9,4.9,,8.739320000000001,-140.8145,0,0,0,0,0,0,0,0,
2300000,0,0,0,0,,-6.521399999999999,-137.2232,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2300000,1,0,0,0,,-13.1902,-130.1272,0,0,0,0,0,0,0,180,vehicle.audi.etron
2300000,2,1.7,2,6,,-2.6694000000000004,-133.7622,0,0,0,0,0,0,0,180,
2300000,3,1.6,1.9,4.9,,8.778400000000001,-140.815,0,0,0,0,0,0,0,0,
2310000,0,0,0,0,,-6.42558,-137.22404,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2310000,1,0,0,0,,-13.24694,-130.12684,0,0,0,0,0,0,0,180,vehicle.audi.etron
2310000,2,1.7,2,6,,-2.7651800000000004,-133.76134,0,0,0,0,0,0,0,180,
2310000,3,1.6,1.9,4.9,,8.817480000000002,-140.8155,0,0,0,0,0,0,0,0,
2320000,0,0,0,0,,-6.329760000000001,-137.22487999999998,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2320000,1,0,0,0,,-13.30368,-130.12648,0,0,0,0,0,0,0,180,vehicle.audi.etron
2320000,2,1.7,2,6,,-2.86096,-133.76048,0,0,0,0,0,0,0,180,
2320000,3,1.6,1.9,4.9,,8.85656,-140.816,0,0,0,0,0,0,0,0,
2330000,0,0,0,0,,-6.233939999999998,-137.22572,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2330000,1,0,0,0,,-13.36042,-130.12612,0,0,0,0,0,0,0,180,vehicle.audi.etron
2330000,2,1.7,2,6,,-2.95674,-133.75961999999998,0,0,0,0,0,0,0,180,
2330000,3,1.6,1.9,4.9,,8.89564,-140.8165,0,0,0,0,0,0,0,0,
2340000,0,0,0,0,,-6.138119999999999,-137.22656,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2340000,1,0,0,0,,-13.417159999999999,-130.12575999999999,0,0,0,0,0,0,0,180,vehicle.audi.etron
2340000,2,1.7,2,6,,-3.0525199999999995,-133.75876,0,0,0,0,0,0,0,180,
2340000,3,1.6,1.9,4.9,,8.93472,-140.817,0,0,0,0,0,0,0,0,
2350000,0,0,0,0,,-6.0423,-137.2274,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2350000,1,0,0,0,,-13.4739,-130.1254,0,0,0,0,0,0,0,180,vehicle.audi.etron
2350000,2,1.7,2,6,,-3.1482999999999994,-133.7579,0,0,0,0,0,0,0,180,
2350000,3,1.6,1.9,4.9,,8.9738,-140.8175,0,0,0,0,0,0,0,0,
2360000,0,0,0,0,,-5.946480000000001,-137.22824,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2360000,1,0,0,0,,-13.530640000000002,-130.12504,0,0,0,0,0,0,0,180,vehicle.audi.etron
2360000,2,1.7,2,6,,-3.244079999999999,-133.75704,0,0,0,0,0,0,0,180,
2360000,3,1.6,1.9,4.9,,9.012880000000001,-140.81799999999998,0,0,0,0,0,0,0,0,
2370000,0,0,0,0,,-5.850659999999998,-137.22908,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2370000,1,0,0,0,,-13.587380000000001,-130.12468,0,0,0,0,0,0,0,180,vehicle.audi.etron
2370000,2,1.7,2,6,,-3.339859999999999,-133.75618,0,0,0,0,0,0,0,180,
2370000,3,1.6,1.9,4.9,,9.051960000000001,-140.8185,0,0,0,0,0,0,0,0,
2380000,0,0,0,0,,-5.75484,-137.22992,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2380000,1,0,0,0,,-13.644120000000001,-130.12432,0,0,0,0,0,0,0,180,vehicle.audi.etron
2380000,2,1.7,2,6,,-3.4356399999999985,-133.75531999999998,0,0,0,0,0,0,0,180,
2380000,3,1.6,1.9,4.9,,9.091040000000001,-140.819,0,0,0,0,0,0,0,0,
2390000,0,0,0,0,,-5.659020000000001,-137.23076,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2390000,1,0,0,0,,-13.70086,-130.12396,0,0,0,0,0,0,0,180,vehicle.audi.etron
2390000,2,1.7,2,6,,-3.5314199999999984,-133.75446,0,0,0,0,0,0,0,180,
2390000,3,1.6,1.9,4.9,,9.13012,-140.8195,0,0,0,0,0,0,0,0,
2400000,0,0,0,0,,-5.563200000000002,-137.23160000000001,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2400000,1,0,0,0,,-13.7576,-130.1236,0,0,0,0,0,0,0,180,vehicle.audi.etron
2400000,2,1.7,2,6,,-3.627199999999998,-133.7536,0,0,0,0,0,0,0,180,
2400000,3,1.6,1.9,4.9,,9.1692,-140.82,0,0,0,0,0,0,0,0,
2410000,0,0,0,0,,-5.467379999999999,-137.23244,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2410000,1,0,0,0,,-13.81434,-130.12324,0,0,0,0,0,0,0,180,vehicle.audi.etron
2410000,2,1.7,2,6,,-3.722979999999998,-133.75274,0,0,0,0,0,0,0,180,
2410000,3,1.6,1.9,4.9,,9.20828,-140.8205,0,0,0,0,0,0,0,0,
2420000,0,0,0,0,,-5.37156,-137.23328,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2420000,1,0,0,0,,-13.87108,-130.12288,0,0,0,0,0,0,0,180,vehicle.audi.etron
2420000,2,1.7,2,6,,-3.818760000000002,-133.75188,0,0,0,0,0,0,0,180,
2420000,3,1.6,1.9,4.9,,9.24736,-140.821,0,0,0,0,0,0,0,0,
2430000,0,0,0,0,,-5.275740000000001,-137.23412000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2430000,1,0,0,0,,-13.927819999999999,-130.12252,0,0,0,0,0,0,0,180,vehicle.audi.etron
2430000,2,1.7,2,6,,-3.914540000000002,-133.75102,0,0,0,0,0,0,0,180,
2430000,3,1.6,1.9,4.9,,9.28644,-140.8215,0,0,0,0,0,0,0,0,
2440000,0,0,0,0,,-5.179920000000002,-137.23496,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2440000,1,0,0,0,,-13.98456,-130.12216,0,0,0,0,0,0,0,180,vehicle.audi.etron
2440000,2,1.7,2,6,,-4.010320000000002,-133.75016,0,0,0,0,0,0,0,180,
2440000,3,1.6,1.9,4.9,,9.325520000000001,-140.822,0,0,0,0,0,0,0,0,
2450000,0,0,0,0,,-5.0840999999999985,-137.2358,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2450000,1,0,0,0,,-14.041300000000001,-130.1218,0,0,0,0,0,0,0,180,vehicle.audi.etron
2450000,2,1.7,2,6,,-4.106100000000001,-133.7493,0,0,0,0,0,0,0,180,
2450000,3,1.6,1.9,4.9,,9.364600000000001,-140.8225,0,0,0,0,0,0,0,0,
2460000,0,0,0,0,,-4.98828,-137.23664000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2460000,1,0,0,0,,-14.098040000000001,-130.12144,0,0,0,0,0,0,0,180,vehicle.audi.etron
2460000,2,1.7,2,6,,-4.201880000000001,-133.74844,0,0,0,0,0,0,0,180,
2460000,3,1.6,1.9,4.9,,9.403680000000001,-140.823,0,0,0,0,0,0,0,0,
2470000,0,0,0,0,,-4.892460000000001,-137.23748,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2470000,1,0,0,0,,-14.15478,-130.12108,0,0,0,0,0,0,0,180,vehicle.audi.etron
2470000,2,1.7,2,6,,-4.2976600000000005,-133.74758,0,0,0,0,0,0,0,180,
2470000,3,1.6,1.9,4.9,,9.44276,-140.8235,0,0,0,0,0,0,0,0,
2480000,0,0,0,0,,-4.796640000000003,-137.23832000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2480000,1,0,0,0,,-14.21152,-130.12072,0,0,0,0,0,0,0,180,vehicle.audi.etron
2480000,2,1.7,2,6,,-4.393440000000001,-133.74672,0,0,0,0,0,0,0,180,
2480000,3,1.6,1.9,4.9,,9.48184,-140.824,0,0,0,0,0,0,0,0,
2490000,0,0,0,0,,-4.700819999999999,-137.23916,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2490000,1,0,0,0,,-14.26826,-130.12036,0,0,0,0,0,0,0,180,vehicle.audi.etron
2490000,2,1.7,2,6,,-4.48922,-133.74586,0,0,0,0,0,0,0,180,
2490000,3,1.6,1.9,4.9,,9.52092,-140.8245,0,0,0,0,0,0,0,0,
2500000,0,0,0,0,,-4.605,-137.24,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2500000,1,0,0,0,,-14.325000000000001,-130.12,0,0,0,0,0,0,0,180,vehicle.audi.etron
2500000,2,1.7,2,6,,-4.585,-133.745,0,0,0,0,0,0,0,180,
2500000,3,1.6,1.9,4.9,,9.56,-140.82500000000002,0,0,0,0,0,0,0,0,
2510000,0,0,0,0,,-4.5091800000000015,-137.24084000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2510000,1,0,0,0,,-14.38174,-130.11964,0,0,0,0,0,0,0,180,vehicle.audi.etron
2510000,2,1.7,2,6,,-4.6807799999999995,-133.74414000000002,0,0,0,0,0,0,0,180,
2510000,3,1.6,1.9,4.9,,9.59908,-140.8255,0,0,0,0,0,0,0,0,
2520000,0,0,0,0,,-4.413359999999998,-137.24168,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2520000,1,0,0,0,,-14.43848,-130.11928,0,0,0,0,0,0,0,180,vehicle.audi.etron
2520000,2,1.7,2,6,,-4.77656,-133.74328,0,0,0,0,0,0,0,180,
2520000,3,1.6,1.9,4.9,,9.638160000000001,-140.826,0,0,0,0,0,0,0,0,
2530000,0,0,0,0,,-4.317539999999999,-137.24252,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2530000,1,0,0,0,,-14.49522,-130.11892,0,0,0,0,0,0,0,180,vehicle.audi.etron
2530000,2,1.7,2,6,,-4.8723399999999994,-133.74242,0,0,0,0,0,0,0,180,
2530000,3,1.6,1.9,4.9,,9.677240000000001,-140.8265,0,0,0,0,0,0,0,0,
2540000,0,0,0,0,,-4.22172,-137.24336,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2540000,1,0,0,0,,-14.55196,-130.11856,0,0,0,0,0,0,0,180,vehicle.audi.etron
2540000,2,1.7,2,6,,-4.968119999999999,-133.74156000000002,0,0,0,0,0,0,0,180,
2540000,3,1.6,1.9,4.9,,9.71632,-140.827,0,0,0,0,0,0,0,0,
2550000,0,0,0,0,,-4.1259000000000015,-137.2442,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2550000,1,0,0,0,,-14.608699999999999,-130.1182,0,0,0,0,0,0,0,180,vehicle.audi.etron
2550000,2,1.7,2,6,,-5.0638999999999985,-133.7407,0,0,0,0,0,0,0,180,
2550000,3,1.6,1.9,4.9,,9.7554,-140.82750000000001,0,0,0,0,0,0,0,0,
2560000,0,0,0,0,,-4.030079999999998,-137.24504000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2560000,1,0,0,0,,-14.665440000000002,-130.11784,0,0,0,0,0,0,0,180,vehicle.audi.etron
2560000,2,1.7,2,6,,-5.159679999999999,-133.73984000000002,0,0,0,0,0,0,0,180,
2560000,3,1.6,1.9,4.9,,9.79448,-140.828,0,0,0,0,0,0,0,0,
2570000,0,0,0,0,,-3.934259999999999,-137.24588,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2570000,1,0,0,0,,-14.722180000000002,-130.11748,0,0,0,0,0,0,0,180,vehicle.audi.etron
2570000,2,1.7,2,6,,-5.2554599999999985,-133.73898,0,0,0,0,0,0,0,180,
2570000,3,1.6,1.9,4.9,,9.83356,-140.82850000000002,0,0,0,0,0,0,0,0,
2580000,0,0,0,0,,-3.8384400000000007,-137.24672,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2580000,1,0,0,0,,-14.778920000000001,-130.11712,0,0,0,0,0,0,0,180,vehicle.audi.etron
2580000,2,1.7,2,6,,-5.351239999999998,-133.73812,0,0,0,0,0,0,0,180,
2580000,3,1.6,1.9,4.9,,9.87264,-140.829,0,0,0,0,0,0,0,0,
2590000,0,0,0,0,,-3.742620000000002,-137.24756,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2590000,1,0,0,0,,-14.83566,-130.11676,0,0,0,0,0,0,0,180,vehicle.audi.etron
2590000,2,1.7,2,6,,-5.447020000000002,-133.73726000000002,0,0,0,0,0,0,0,180,
2590000,3,1.6,1.9,4.9,,9.91172,-140.82950000000002,0,0,0,0,0,0,0,0,
2600000,0,0,0,0,,-3.6467999999999985,-137.2484,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2600000,1,0,0,0,,-14.8924,-130.1164,0,0,0,0,0,0,0,180,vehicle.audi.etron
2600000,2,1.7,2,6,,-5.542800000000002,-133.7364,0,0,0,0,0,0,0,180,
2600000,3,1.6,1.9,4.9,,9.950800000000001,-140.83,0,0,0,0,0,0,0,0,
2610000,0,0,0,0,,-3.5509799999999996,-137.24924000000001,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2610000,1,0,0,0,,-14.94914,-130.11604,0,0,0,0,0,0,0,180,vehicle.audi.etron
2610000,2,1.7,2,6,,-5.638580000000002,-133.73554000000001,0,0,0,0,0,0,0,180,
2610000,3,1.6,1.9,4.9,,9.989880000000001,-140.8305,0,0,0,0,0,0,0,0,
2620000,0,0,0,0,,-3.4551600000000007,-137.25008,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2620000,1,0,0,0,,-15.00588,-130.11568,0,0,0,0,0,0,0,180,vehicle.audi.etron
2620000,2,1.7,2,6,,-5.7343600000000015,-133.73468,0,0,0,0,0,0,0,180,
2620000,3,1.6,1.9,4.9,,10.02896,-140.83100000000002,0,0,0,0,0,0,0,0,
2630000,0,0,0,0,,-3.359340000000002,-137.25092,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2630000,1,0,0,0,,-15.062619999999999,-130.11532,0,0,0,0,0,0,0,180,vehicle.audi.etron
2630000,2,1.7,2,6,,-5.830140000000001,-133.73382,0,0,0,0,0,0,0,180,
2630000,3,1.6,1.9,4.9,,10.068040000000002,-140.8315,0,0,0,0,0,0,0,0,
2640000,0,0,0,0,,-3.263519999999999,-137.25176,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2640000,1,0,0,0,,-15.11936,-130.11496,0,0,0,0,0,0,0,180,vehicle.audi.etron
2640000,2,1.7,2,6,,-5.925920000000001,-133.73296,0,0,0,0,0,0,0,180,
2640000,3,1.6,1.9,4.9,,10.10712,-140.83200000000002,0,0,0,0,0,0,0,0,
2650000,0,0,0,0,,-3.1677,-137.2526,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2650000,1,0,0,0,,-15.1761,-130.1146,0,0,0,0,0,0,0,180,vehicle.audi.etron
2650000,2,1.7,2,6,,-6.021700000000001,-133.7321,0,0,0,0,0,0,0,180,
2650000,3,1.6,1.9,4.9,,10.146199999999999,-140.8325,0,0,0,0,0,0,0,0,
2660000,0,0,0,0,,-3.071880000000001,-137.25343999999998,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2660000,1,0,0,0,,-15.232840000000001,-130.11424000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2660000,2,1.7,2,6,,-6.1174800000000005,-133.73124,0,0,0,0,0,0,0,180,
2660000,3,1.6,1.9,4.9,,10.18528,-140.833,0,0,0,0,0,0,0,0,
2670000,0,0,0,0,,-2.976060000000002,-137.25428,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2670000,1,0,0,0,,-15.28958,-130.11388000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2670000,2,1.7,2,6,,-6.21326,-133.73038,0,0,0,0,0,0,0,180,
2670000,3,1.6,1.9,4.9,,10.224359999999999,-140.83350000000002,0,0,0,0,0,0,0,0,
2680000,0,0,0,0,,-2.880239999999999,-137.25512,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2680000,1,0,0,0,,-15.34632,-130.11352000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2680000,2,1.7,2,6,,-6.30904,-133.72952,0,0,0,0,0,0,0,180,
2680000,3,1.6,1.9,4.9,,10.263440000000001,-140.834,0,0,0,0,0,0,0,0,
2690000,0,0,0,0,,-2.7844200000000003,-137.25596,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2690000,1,0,0,0,,-15.40306,-130.11316000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2690000,2,1.7,2,6,,-6.40482,-133.72866,0,0,0,0,0,0,0,180,
2690000,3,1.6,1.9,4.9,,10.30252,-140.83450000000002,0,0,0,0,0,0,0,0,
2700000,0,0,0,0,,-2.6886000000000014,-137.2568,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2700000,1,0,0,0,,-15.459800000000001,-130.11280000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2700000,2,1.7,2,6,,-6.5005999999999995,-133.7278,0,0,0,0,0,0,0,180,
2700000,3,1.6,1.9,4.9,,10.341600000000001,-140.835,0,0,0,0,0,0,0,0,
2710000,0,0,0,0,,-2.592779999999998,-137.25764,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2710000,1,0,0,0,,-15.51654,-130.11244000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2710000,2,1.7,2,6,,-6.596379999999999,-133.72693999999998,0,0,0,0,0,0,0,180,
2710000,3,1.6,1.9,4.9,,10.38068,-140.8355,0,0,0,0,0,0,0,0,
2720000,0,0,0,0,,-2.496959999999999,-137.25848,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2720000,1,0,0,0,,-15.57328,-130.11208000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2720000,2,1.7,2,6,,-6.692159999999999,-133.72608,0,0,0,0,0,0,0,180,
2720000,3,1.6,1.9,4.9,,10.419760000000002,-140.836,0,0,0,0,0,0,0,0,
2730000,0,0,0,0,,-2.4011400000000003,-137.25932,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2730000,1,0,0,0,,-15.63002,-130.11172000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2730000,2,1.7,2,6,,-6.787939999999999,-133.72522,0,0,0,0,0,0,0,180,
2730000,3,1.6,1.9,4.9,,10.45884,-140.8365,0,0,0,0,0,0,0,0,
2740000,0,0,0,0,,-2.3053200000000014,-137.26016,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2740000,1,0,0,0,,-15.68676,-130.11136000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2740000,2,1.7,2,6,,-6.8837199999999985,-133.72436,0,0,0,0,0,0,0,180,
2740000,3,1.6,1.9,4.9,,10.497919999999999,-140.83700000000002,0,0,0,0,0,0,0,0,
2750000,0,0,0,0,,-2.209499999999998,-137.261,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2750000,1,0,0,0,,-15.7435,-130.11100000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2750000,2,1.7,2,6,,-6.979499999999998,-133.7235,0,0,0,0,0,0,0,180,
2750000,3,1.6,1.9,4.9,,10.537,-140.8375,0,0,0,0,0,0,0,0,
2760000,0,0,0,0,,-2.1136799999999996,-137.26184,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2760000,1,0,0,0,,-15.800239999999999,-130.11064000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2760000,2,1.7,2,6,,-7.0752799999999985,-133.72263999999998,0,0,0,0,0,0,0,180,
2760000,3,1.6,1.9,4.9,,10.57608,-140.838,0,0,0,0,0,0,0,0,
2770000,0,0,0,0,,-2.0178600000000007,-137.26268000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
